# 0:Mvir[Msun/h] 1:sigma(M,0) 2:sigma(M_f,0)(f=0.50) 3:z 4:D(z) 5:D(z_f)_simfit 6:D(z_f)_eps(f=0.50) 7:D(z_f)_eps(f=0.16) 8:c_simfit 9:c_eps(f=0.50) 10:c_eps(f=0.16) 11:M_hm[Msun/h]
2.274000e+12 1.868746 2.076448 0.000 1.000000 0.580722 0.712922 0.589036 9.982276 11.846714 10.098490 0.000000e+00
2.274000e+12 1.868746 2.076448 0.000 1.000000 0.580722 0.712922 0.589036 9.982276 11.846714 10.098490 0.000000e+00
2.272000e+12 1.869003 2.076718 0.000 1.000000 0.580698 0.712902 0.589013 9.983066 11.847824 10.099307 0.000000e+00
2.266000e+12 1.869776 2.077530 0.000 1.000000 0.580628 0.712841 0.588946 9.985443 11.851161 10.101772 0.000000e+00
2.266000e+12 1.869776 2.077530 0.000 1.000000 0.580628 0.712841 0.588946 9.985443 11.851161 10.101772 0.000000e+00
2.266000e+12 1.869776 2.077530 0.000 1.000000 0.580628 0.712841 0.588946 9.985443 11.851161 10.101772 0.000000e+00
2.264000e+12 1.870034 2.077801 0.000 1.000000 0.580605 0.712821 0.588923 9.986236 11.852275 10.102592 0.000000e+00
2.262000e+12 1.870292 2.078072 0.000 1.000000 0.580582 0.712801 0.588900 9.987029 11.853389 10.103412 0.000000e+00
2.262000e+12 1.870292 2.078072 0.000 1.000000 0.580582 0.712801 0.588900 9.987029 11.853389 10.103412 0.000000e+00
2.260000e+12 1.870551 2.078344 0.000 1.000000 0.580558 0.712781 0.588878 9.987825 11.854507 10.104239 0.000000e+00
2.257000e+12 1.870939 2.078752 0.000 1.000000 0.580523 0.712751 0.588844 9.989018 11.856179 10.105473 0.000000e+00
2.256000e+12 1.871069 2.078888 0.000 1.000000 0.580511 0.712741 0.588833 9.989418 11.856744 10.105890 0.000000e+00
2.253000e+12 1.871458 2.079297 0.000 1.000000 0.580476 0.712710 0.588799 9.990613 11.858420 10.107127 0.000000e+00
2.251000e+12 1.871717 2.079570 0.000 1.000000 0.580453 0.712690 0.588776 9.991409 11.859531 10.107947 0.000000e+00
2.249000e+12 1.871977 2.079843 0.000 1.000000 0.580429 0.712669 0.588753 9.992208 11.860654 10.108775 0.000000e+00
2.249000e+12 1.871977 2.079843 0.000 1.000000 0.580429 0.712669 0.588753 9.992208 11.860654 10.108775 0.000000e+00
2.247000e+12 1.872237 2.080117 0.000 1.000000 0.580405 0.712649 0.588730 9.993007 11.861770 10.109602 0.000000e+00
2.247000e+12 1.872237 2.080117 0.000 1.000000 0.580405 0.712649 0.588730 9.993007 11.861770 10.109602 0.000000e+00
2.243000e+12 1.872758 2.080664 0.000 1.000000 0.580358 0.712608 0.588685 9.994608 11.864020 10.111263 0.000000e+00
2.243000e+12 1.872758 2.080664 0.000 1.000000 0.580358 0.712608 0.588685 9.994608 11.864020 10.111263 0.000000e+00
2.241000e+12 1.873019 2.080938 0.000 1.000000 0.580335 0.712588 0.588662 9.995410 11.865148 10.112093 0.000000e+00
2.233000e+12 1.874065 2.082038 0.000 1.000000 0.580240 0.712506 0.588571 9.998623 11.869651 10.115419 0.000000e+00
2.233000e+12 1.874065 2.082038 0.000 1.000000 0.580240 0.712506 0.588571 9.998623 11.869651 10.115419 0.000000e+00
2.233000e+12 1.874065 2.082038 0.000 1.000000 0.580240 0.712506 0.588571 9.998623 11.869651 10.115419 0.000000e+00
2.224000e+12 1.875247 2.083279 0.000 1.000000 0.580134 0.712414 0.588468 10.002255 11.874755 10.119182 0.000000e+00
2.222000e+12 1.875510 2.083556 0.000 1.000000 0.580110 0.712393 0.588445 10.003063 11.875884 10.120016 0.000000e+00
2.222000e+12 1.875510 2.083556 0.000 1.000000 0.580110 0.712393 0.588445 10.003063 11.875884 10.120016 0.000000e+00
2.218000e+12 1.876038 2.084110 0.000 1.000000 0.580062 0.712352 0.588399 10.004685 11.878166 10.121697 0.000000e+00
2.218000e+12 1.876038 2.084110 0.000 1.000000 0.580062 0.712352 0.588399 10.004685 11.878166 10.121697 0.000000e+00
2.218000e+12 1.876038 2.084110 0.000 1.000000 0.580062 0.712352 0.588399 10.004685 11.878166 10.121697 0.000000e+00
2.216000e+12 1.876302 2.084388 0.000 1.000000 0.580038 0.712331 0.588376 10.005496 11.879299 10.122538 0.000000e+00
2.214000e+12 1.876566 2.084665 0.000 1.000000 0.580015 0.712311 0.588353 10.006307 11.880440 10.123376 0.000000e+00
2.214000e+12 1.876566 2.084665 0.000 1.000000 0.580015 0.712311 0.588353 10.006307 11.880440 10.123376 0.000000e+00
2.212000e+12 1.876831 2.084943 0.000 1.000000 0.579991 0.712290 0.588330 10.007121 11.881585 10.124220 0.000000e+00
2.210000e+12 1.877096 2.085222 0.000 1.000000 0.579967 0.712270 0.588307 10.007935 11.882723 10.125064 0.000000e+00
2.208000e+12 1.877361 2.085500 0.000 1.000000 0.579943 0.712249 0.588283 10.008749 11.883869 10.125905 0.000000e+00
2.208000e+12 1.877361 2.085500 0.000 1.000000 0.579943 0.712249 0.588283 10.008749 11.883869 10.125905 0.000000e+00
2.206000e+12 1.877626 2.085779 0.000 1.000000 0.579919 0.712228 0.588260 10.009562 11.885007 10.126745 0.000000e+00
2.202000e+12 1.878157 2.086337 0.000 1.000000 0.579871 0.712187 0.588214 10.011192 11.887294 10.128434 0.000000e+00
2.200000e+12 1.878424 2.086617 0.000 1.000000 0.579847 0.712166 0.588191 10.012013 11.888449 10.129285 0.000000e+00
2.196000e+12 1.878957 2.087177 0.000 1.000000 0.579799 0.712125 0.588145 10.013650 11.890746 10.130980 0.000000e+00
2.196000e+12 1.878957 2.087177 0.000 1.000000 0.579799 0.712125 0.588145 10.013650 11.890746 10.130980 0.000000e+00
2.189000e+12 1.879892 2.088160 0.000 1.000000 0.579715 0.712051 0.588063 10.016520 11.894770 10.133950 0.000000e+00
2.189000e+12 1.879892 2.088160 0.000 1.000000 0.579715 0.712051 0.588063 10.016520 11.894770 10.133950 0.000000e+00
2.189000e+12 1.879892 2.088160 0.000 1.000000 0.579715 0.712051 0.588063 10.016520 11.894770 10.133950 0.000000e+00
2.185000e+12 1.880428 2.088723 0.000 1.000000 0.579667 0.712010 0.588016 10.018165 11.897080 10.135655 0.000000e+00
2.185000e+12 1.880428 2.088723 0.000 1.000000 0.579667 0.712010 0.588016 10.018165 11.897080 10.135655 0.000000e+00
2.183000e+12 1.880696 2.089005 0.000 1.000000 0.579643 0.711989 0.587993 10.018988 11.898231 10.136503 0.000000e+00
2.183000e+12 1.880696 2.089005 0.000 1.000000 0.579643 0.711989 0.587993 10.018988 11.898231 10.136503 0.000000e+00
2.181000e+12 1.880965 2.089287 0.000 1.000000 0.579618 0.711968 0.587970 10.019814 11.899395 10.137361 0.000000e+00
2.181000e+12 1.880965 2.089287 0.000 1.000000 0.579618 0.711968 0.587970 10.019814 11.899395 10.137361 0.000000e+00
2.181000e+12 1.880965 2.089287 0.000 1.000000 0.579618 0.711968 0.587970 10.019814 11.899395 10.137361 0.000000e+00
2.177000e+12 1.881503 2.089853 0.000 1.000000 0.579570 0.711926 0.587923 10.021465 11.901706 10.139070 0.000000e+00
2.175000e+12 1.881772 2.090136 0.000 1.000000 0.579546 0.711905 0.587899 10.022290 11.902862 10.139924 0.000000e+00
2.173000e+12 1.882042 2.090419 0.000 1.000000 0.579522 0.711884 0.587876 10.023119 11.904030 10.140782 0.000000e+00
2.173000e+12 1.882042 2.090419 0.000 1.000000 0.579522 0.711884 0.587876 10.023119 11.904030 10.140782 0.000000e+00
2.171000e+12 1.882312 2.090703 0.000 1.000000 0.579497 0.711863 0.587853 10.023948 11.905191 10.141640 0.000000e+00
2.169000e+12 1.882582 2.090986 0.000 1.000000 0.579473 0.711842 0.587829 10.024777 11.906358 10.142498 0.000000e+00
2.169000e+12 1.882582 2.090986 0.000 1.000000 0.579473 0.711842 0.587829 10.024777 11.906358 10.142498 0.000000e+00
2.167000e+12 1.882853 2.091271 0.000 1.000000 0.579449 0.711821 0.587806 10.025609 11.907523 10.143359 0.000000e+00
2.160000e+12 1.883801 2.092267 0.000 1.000000 0.579364 0.711747 0.587723 10.028517 11.911605 10.146366 0.000000e+00
2.160000e+12 1.883801 2.092267 0.000 1.000000 0.579364 0.711747 0.587723 10.028517 11.911605 10.146366 0.000000e+00
2.160000e+12 1.883801 2.092267 0.000 1.000000 0.579364 0.711747 0.587723 10.028517 11.911605 10.146366 0.000000e+00
2.156000e+12 1.884345 2.092839 0.000 1.000000 0.579315 0.711704 0.587676 10.030187 11.913944 10.148096 0.000000e+00
2.146000e+12 1.885709 2.094272 0.000 1.000000 0.579192 0.711598 0.587558 10.034371 11.919816 10.152429 0.000000e+00
2.146000e+12 1.885709 2.094272 0.000 1.000000 0.579192 0.711598 0.587558 10.034371 11.919816 10.152429 0.000000e+00
2.144000e+12 1.885983 2.094559 0.000 1.000000 0.579168 0.711577 0.587534 10.035212 11.921002 10.153301 0.000000e+00
2.142000e+12 1.886256 2.094847 0.000 1.000000 0.579143 0.711556 0.587510 10.036049 11.922169 10.154162 0.000000e+00
2.142000e+12 1.886256 2.094847 0.000 1.000000 0.579143 0.711556 0.587510 10.036049 11.922169 10.154162 0.000000e+00
2.136000e+12 1.887080 2.095712 0.000 1.000000 0.579070 0.711492 0.587439 10.038577 11.925720 10.156780 0.000000e+00
2.133000e+12 1.887492 2.096145 0.000 1.000000 0.579033 0.711460 0.587403 10.039840 11.927492 10.158085 0.000000e+00
2.131000e+12 1.887768 2.096434 0.000 1.000000 0.579008 0.711439 0.587379 10.040687 11.928687 10.158963 0.000000e+00
2.129000e+12 1.888043 2.096724 0.000 1.000000 0.578983 0.711417 0.587355 10.041530 11.929862 10.159835 0.000000e+00
2.129000e+12 1.888043 2.096724 0.000 1.000000 0.578983 0.711417 0.587355 10.041530 11.929862 10.159835 0.000000e+00
2.127000e+12 1.888319 2.097014 0.000 1.000000 0.578959 0.711395 0.587331 10.042376 11.931049 10.160710 0.000000e+00
2.125000e+12 1.888595 2.097304 0.000 1.000000 0.578934 0.711374 0.587307 10.043222 11.932237 10.161584 0.000000e+00
2.125000e+12 1.888595 2.097304 0.000 1.000000 0.578934 0.711374 0.587307 10.043222 11.932237 10.161584 0.000000e+00
2.121000e+12 1.889149 2.097885 0.000 1.000000 0.578884 0.711332 0.587259 10.044922 11.934628 10.163348 0.000000e+00
2.119000e+12 1.889426 2.098176 0.000 1.000000 0.578860 0.711310 0.587235 10.045771 11.935820 10.164226 0.000000e+00
2.117000e+12 1.889703 2.098468 0.000 1.000000 0.578835 0.711288 0.587211 10.046620 11.937004 10.165101 0.000000e+00
2.117000e+12 1.889703 2.098468 0.000 1.000000 0.578835 0.711288 0.587211 10.046620 11.937004 10.165101 0.000000e+00
2.115000e+12 1.889981 2.098759 0.000 1.000000 0.578810 0.711267 0.587187 10.047473 11.938208 10.165986 0.000000e+00
2.113000e+12 1.890259 2.099051 0.000 1.000000 0.578785 0.711245 0.587163 10.048325 11.939404 10.166868 0.000000e+00
2.111000e+12 1.890537 2.099343 0.000 1.000000 0.578760 0.711224 0.587139 10.049178 11.940600 10.167749 0.000000e+00
2.107000e+12 1.891094 2.099929 0.000 1.000000 0.578711 0.711180 0.587091 10.050885 11.942990 10.169516 0.000000e+00
2.107000e+12 1.891094 2.099929 0.000 1.000000 0.578711 0.711180 0.587091 10.050885 11.942990 10.169516 0.000000e+00
2.105000e+12 1.891373 2.100222 0.000 1.000000 0.578686 0.711159 0.587067 10.051740 11.944190 10.170401 0.000000e+00
2.105000e+12 1.891373 2.100222 0.000 1.000000 0.578686 0.711159 0.587067 10.051740 11.944190 10.170401 0.000000e+00
2.102000e+12 1.891792 2.100662 0.000 1.000000 0.578648 0.711126 0.587030 10.053024 11.945994 10.171727 0.000000e+00
2.096000e+12 1.892632 2.101545 0.000 1.000000 0.578573 0.711061 0.586958 10.055599 11.949602 10.174392 0.000000e+00
2.096000e+12 1.892632 2.101545 0.000 1.000000 0.578573 0.711061 0.586958 10.055599 11.949602 10.174392 0.000000e+00
2.094000e+12 1.892913 2.101840 0.000 1.000000 0.578548 0.711039 0.586934 10.056460 11.950812 10.175284 0.000000e+00
2.094000e+12 1.892913 2.101840 0.000 1.000000 0.578548 0.711039 0.586934 10.056460 11.950812 10.175284 0.000000e+00
2.094000e+12 1.892913 2.101840 0.000 1.000000 0.578548 0.711039 0.586934 10.056460 11.950812 10.175284 0.000000e+00
2.088000e+12 1.893757 2.102726 0.000 1.000000 0.578473 0.710974 0.586861 10.059048 11.954445 10.177960 0.000000e+00
2.086000e+12 1.894038 2.103022 0.000 1.000000 0.578448 0.710952 0.586836 10.059908 11.955647 10.178848 0.000000e+00
2.086000e+12 1.894038 2.103022 0.000 1.000000 0.578448 0.710952 0.586836 10.059908 11.955647 10.178848 0.000000e+00
2.082000e+12 1.894603 2.103614 0.000 1.000000 0.578398 0.710909 0.586787 10.061640 11.958088 10.180642 0.000000e+00
2.082000e+12 1.894603 2.103614 0.000 1.000000 0.578398 0.710909 0.586787 10.061640 11.958088 10.180642 0.000000e+00
2.080000e+12 1.894885 2.103911 0.000 1.000000 0.578372 0.710886 0.586763 10.062503 11.959294 10.181534 0.000000e+00
2.078000e+12 1.895168 2.104209 0.000 1.000000 0.578347 0.710864 0.586738 10.063370 11.960505 10.182429 0.000000e+00
2.076000e+12 1.895452 2.104506 0.000 1.000000 0.578322 0.710843 0.586714 10.064241 11.961736 10.183335 0.000000e+00
2.076000e+12 1.895452 2.104506 0.000 1.000000 0.578322 0.710843 0.586714 10.064241 11.961736 10.183335 0.000000e+00
2.074000e+12 1.895735 2.104804 0.000 1.000000 0.578297 0.710820 0.586690 10.065108 11.962947 10.184230 0.000000e+00
2.074000e+12 1.895735 2.104804 0.000 1.000000 0.578297 0.710820 0.586690 10.065108 11.962947 10.184230 0.000000e+00
2.072000e+12 1.896019 2.105102 0.000 1.000000 0.578271 0.710799 0.586665 10.065978 11.964171 10.185129 0.000000e+00
2.072000e+12 1.896019 2.105102 0.000 1.000000 0.578271 0.710799 0.586665 10.065978 11.964171 10.185129 0.000000e+00
2.069000e+12 1.896445 2.105550 0.000 1.000000 0.578233 0.710765 0.586628 10.067283 11.965998 10.186478 0.000000e+00
2.069000e+12 1.896445 2.105550 0.000 1.000000 0.578233 0.710765 0.586628 10.067283 11.965998 10.186478 0.000000e+00
2.067000e+12 1.896730 2.105849 0.000 1.000000 0.578208 0.710743 0.586604 10.068156 11.967225 10.187384 0.000000e+00
2.067000e+12 1.896730 2.105849 0.000 1.000000 0.578208 0.710743 0.586604 10.068156 11.967225 10.187384 0.000000e+00
2.067000e+12 1.896730 2.105849 0.000 1.000000 0.578208 0.710743 0.586604 10.068156 11.967225 10.187384 0.000000e+00
2.065000e+12 1.897015 2.106148 0.000 1.000000 0.578183 0.710722 0.586579 10.069029 11.968453 10.188286 0.000000e+00
2.063000e+12 1.897300 2.106447 0.000 1.000000 0.578157 0.710700 0.586555 10.069902 11.969681 10.189188 0.000000e+00
2.063000e+12 1.897300 2.106447 0.000 1.000000 0.578157 0.710700 0.586555 10.069902 11.969681 10.189188 0.000000e+00
2.061000e+12 1.897585 2.106747 0.000 1.000000 0.578132 0.710677 0.586530 10.070775 11.970901 10.190090 0.000000e+00
2.057000e+12 1.898157 2.107348 0.000 1.000000 0.578081 0.710633 0.586481 10.072527 11.973357 10.191904 0.000000e+00
2.053000e+12 1.898730 2.107949 0.000 1.000000 0.578030 0.710589 0.586431 10.074282 11.975826 10.193719 0.000000e+00
2.047000e+12 1.899592 2.108854 0.000 1.000000 0.577954 0.710523 0.586357 10.076922 11.979533 10.196449 0.000000e+00
2.045000e+12 1.899880 2.109157 0.000 1.000000 0.577928 0.710500 0.586332 10.077804 11.980766 10.197361 0.000000e+00
2.045000e+12 1.899880 2.109157 0.000 1.000000 0.577928 0.710500 0.586332 10.077804 11.980766 10.197361 0.000000e+00
2.045000e+12 1.899880 2.109157 0.000 1.000000 0.577928 0.710500 0.586332 10.077804 11.980766 10.197361 0.000000e+00
2.045000e+12 1.899880 2.109157 0.000 1.000000 0.577928 0.710500 0.586332 10.077804 11.980766 10.197361 0.000000e+00
2.041000e+12 1.900456 2.109762 0.000 1.000000 0.577877 0.710455 0.586282 10.079567 11.983241 10.199182 0.000000e+00
2.038000e+12 1.900889 2.110217 0.000 1.000000 0.577838 0.710422 0.586245 10.080892 11.985099 10.200552 0.000000e+00
2.038000e+12 1.900889 2.110217 0.000 1.000000 0.577838 0.710422 0.586245 10.080892 11.985099 10.200552 0.000000e+00
2.036000e+12 1.901179 2.110521 0.000 1.000000 0.577813 0.710400 0.586220 10.081781 11.986350 10.201475 0.000000e+00
2.034000e+12 1.901468 2.110825 0.000 1.000000 0.577787 0.710377 0.586195 10.082665 11.987588 10.202387 0.000000e+00
2.034000e+12 1.901468 2.110825 0.000 1.000000 0.577787 0.710377 0.586195 10.082665 11.987588 10.202387 0.000000e+00
2.034000e+12 1.901468 2.110825 0.000 1.000000 0.577787 0.710377 0.586195 10.082665 11.987588 10.202387 0.000000e+00
2.030000e+12 1.902048 2.111434 0.000 1.000000 0.577736 0.710332 0.586146 10.084441 11.990080 10.204225 0.000000e+00
2.028000e+12 1.902339 2.111739 0.000 1.000000 0.577710 0.710310 0.586121 10.085332 11.991335 10.205147 0.000000e+00
2.028000e+12 1.902339 2.111739 0.000 1.000000 0.577710 0.710310 0.586121 10.085332 11.991335 10.205147 0.000000e+00
2.022000e+12 1.903212 2.112656 0.000 1.000000 0.577632 0.710243 0.586046 10.088004 11.995083 10.207911 0.000000e+00
2.020000e+12 1.903503 2.112963 0.000 1.000000 0.577607 0.710220 0.586020 10.088894 11.996322 10.208827 0.000000e+00
2.020000e+12 1.903503 2.112963 0.000 1.000000 0.577607 0.710220 0.586020 10.088894 11.996322 10.208827 0.000000e+00
2.020000e+12 1.903503 2.112963 0.000 1.000000 0.577607 0.710220 0.586020 10.088894 11.996322 10.208827 0.000000e+00
2.016000e+12 1.904088 2.113576 0.000 1.000000 0.577555 0.710175 0.585970 10.090686 11.998845 10.210682 0.000000e+00
2.016000e+12 1.904088 2.113576 0.000 1.000000 0.577555 0.710175 0.585970 10.090686 11.998845 10.210682 0.000000e+00
2.016000e+12 1.904088 2.113576 0.000 1.000000 0.577555 0.710175 0.585970 10.090686 11.998845 10.210682 0.000000e+00
2.011000e+12 1.904820 2.114345 0.000 1.000000 0.577490 0.710119 0.585907 10.092926 12.001986 10.212998 0.000000e+00
2.011000e+12 1.904820 2.114345 0.000 1.000000 0.577490 0.710119 0.585907 10.092926 12.001986 10.212998 0.000000e+00
2.009000e+12 1.905113 2.114653 0.000 1.000000 0.577464 0.710096 0.585882 10.093822 12.003242 10.213924 0.000000e+00
2.009000e+12 1.905113 2.114653 0.000 1.000000 0.577464 0.710096 0.585882 10.093822 12.003242 10.213924 0.000000e+00
2.009000e+12 1.905113 2.114653 0.000 1.000000 0.577464 0.710096 0.585882 10.093822 12.003242 10.213924 0.000000e+00
2.007000e+12 1.905407 2.114962 0.000 1.000000 0.577438 0.710073 0.585857 10.094722 12.004503 10.214853 0.000000e+00
2.007000e+12 1.905407 2.114962 0.000 1.000000 0.577438 0.710073 0.585857 10.094722 12.004503 10.214853 0.000000e+00
2.003000e+12 1.905995 2.115579 0.000 1.000000 0.577386 0.710028 0.585806 10.096520 12.007031 10.216715 0.000000e+00
1.999000e+12 1.906585 2.116198 0.000 1.000000 0.577334 0.709983 0.585755 10.098326 12.009568 10.218580 0.000000e+00
1.999000e+12 1.906585 2.116198 0.000 1.000000 0.577334 0.709983 0.585755 10.098326 12.009568 10.218580 0.000000e+00
1.999000e+12 1.906585 2.116198 0.000 1.000000 0.577334 0.709983 0.585755 10.098326 12.009568 10.218580 0.000000e+00
1.999000e+12 1.906585 2.116198 0.000 1.000000 0.577334 0.709983 0.585755 10.098326 12.009568 10.218580 0.000000e+00
1.995000e+12 1.907176 2.116819 0.000 1.000000 0.577282 0.709937 0.585705 10.100134 12.012103 10.220452 0.000000e+00
1.989000e+12 1.908064 2.117752 0.000 1.000000 0.577203 0.709868 0.585628 10.102850 12.015910 10.223256 0.000000e+00
1.989000e+12 1.908064 2.117752 0.000 1.000000 0.577203 0.709868 0.585628 10.102850 12.015910 10.223256 0.000000e+00
1.989000e+12 1.908064 2.117752 0.000 1.000000 0.577203 0.709868 0.585628 10.102850 12.015910 10.223256 0.000000e+00
1.989000e+12 1.908064 2.117752 0.000 1.000000 0.577203 0.709868 0.585628 10.102850 12.015910 10.223256 0.000000e+00
1.987000e+12 1.908361 2.118064 0.000 1.000000 0.577177 0.709845 0.585603 10.103758 12.017184 10.224196 0.000000e+00
1.987000e+12 1.908361 2.118064 0.000 1.000000 0.577177 0.709845 0.585603 10.103758 12.017184 10.224196 0.000000e+00
1.987000e+12 1.908361 2.118064 0.000 1.000000 0.577177 0.709845 0.585603 10.103758 12.017184 10.224196 0.000000e+00
1.985000e+12 1.908658 2.118376 0.000 1.000000 0.577151 0.709822 0.585578 10.104667 12.018458 10.225135 0.000000e+00
1.985000e+12 1.908658 2.118376 0.000 1.000000 0.577151 0.709822 0.585578 10.104667 12.018458 10.225135 0.000000e+00
1.985000e+12 1.908658 2.118376 0.000 1.000000 0.577151 0.709822 0.585578 10.104667 12.018458 10.225135 0.000000e+00
1.983000e+12 1.908956 2.118688 0.000 1.000000 0.577124 0.709800 0.585552 10.105579 12.019744 10.226078 0.000000e+00
1.981000e+12 1.909254 2.119001 0.000 1.000000 0.577098 0.709777 0.585526 10.106490 12.021022 10.227021 0.000000e+00
1.978000e+12 1.909701 2.119471 0.000 1.000000 0.577059 0.709742 0.585488 10.107857 12.022936 10.228432 0.000000e+00
1.976000e+12 1.910000 2.119785 0.000 1.000000 0.577032 0.709719 0.585462 10.108772 12.024219 10.229378 0.000000e+00
1.974000e+12 1.910299 2.120098 0.000 1.000000 0.577006 0.709697 0.585437 10.109686 12.025509 10.230324 0.000000e+00
1.974000e+12 1.910299 2.120098 0.000 1.000000 0.577006 0.709697 0.585437 10.109686 12.025509 10.230324 0.000000e+00
1.974000e+12 1.910299 2.120098 0.000 1.000000 0.577006 0.709697 0.585437 10.109686 12.025509 10.230324 0.000000e+00
1.972000e+12 1.910598 2.120413 0.000 1.000000 0.576980 0.709673 0.585411 10.110600 12.026784 10.231270 0.000000e+00
1.970000e+12 1.910898 2.120727 0.000 1.000000 0.576953 0.709651 0.585386 10.111518 12.028079 10.232220 0.000000e+00
1.968000e+12 1.911198 2.121042 0.000 1.000000 0.576927 0.709627 0.585360 10.112435 12.029366 10.233166 0.000000e+00
1.968000e+12 1.911198 2.121042 0.000 1.000000 0.576927 0.709627 0.585360 10.112435 12.029366 10.233166 0.000000e+00
1.968000e+12 1.911198 2.121042 0.000 1.000000 0.576927 0.709627 0.585360 10.112435 12.029366 10.233166 0.000000e+00
1.966000e+12 1.911498 2.121358 0.000 1.000000 0.576900 0.709604 0.585334 10.113352 12.030646 10.234112 0.000000e+00
1.964000e+12 1.911798 2.121673 0.000 1.000000 0.576874 0.709581 0.585308 10.114269 12.031933 10.235058 0.000000e+00
1.960000e+12 1.912401 2.122305 0.000 1.000000 0.576821 0.709535 0.585257 10.116113 12.034529 10.236967 0.000000e+00
1.960000e+12 1.912401 2.122305 0.000 1.000000 0.576821 0.709535 0.585257 10.116113 12.034529 10.236967 0.000000e+00
1.960000e+12 1.912401 2.122305 0.000 1.000000 0.576821 0.709535 0.585257 10.116113 12.034529 10.236967 0.000000e+00
1.958000e+12 1.912702 2.122622 0.000 1.000000 0.576794 0.709511 0.585231 10.117033 12.035813 10.237917 0.000000e+00
1.950000e+12 1.913912 2.123892 0.000 1.000000 0.576688 0.709419 0.585127 10.120732 12.041006 10.241739 0.000000e+00
1.947000e+12 1.914367 2.124370 0.000 1.000000 0.576648 0.709383 0.585089 10.122122 12.042956 10.243176 0.000000e+00
1.945000e+12 1.914671 2.124689 0.000 1.000000 0.576621 0.709360 0.585063 10.123052 12.044261 10.244140 0.000000e+00
1.939000e+12 1.915584 2.125648 0.000 1.000000 0.576541 0.709290 0.584985 10.125842 12.048173 10.247022 0.000000e+00
1.935000e+12 1.916195 2.126289 0.000 1.000000 0.576487 0.709243 0.584932 10.127709 12.050797 10.248952 0.000000e+00
1.935000e+12 1.916195 2.126289 0.000 1.000000 0.576487 0.709243 0.584932 10.127709 12.050797 10.248952 0.000000e+00
1.933000e+12 1.916500 2.126610 0.000 1.000000 0.576460 0.709219 0.584906 10.128640 12.052099 10.249911 0.000000e+00
1.933000e+12 1.916500 2.126610 0.000 1.000000 0.576460 0.709219 0.584906 10.128640 12.052099 10.249911 0.000000e+00
1.931000e+12 1.916806 2.126931 0.000 1.000000 0.576433 0.709196 0.584880 10.129575 12.053413 10.250878 0.000000e+00
1.931000e+12 1.916806 2.126931 0.000 1.000000 0.576433 0.709196 0.584880 10.129575 12.053413 10.250878 0.000000e+00
1.931000e+12 1.916806 2.126931 0.000 1.000000 0.576433 0.709196 0.584880 10.129575 12.053413 10.250878 0.000000e+00
1.929000e+12 1.917113 2.127253 0.000 1.000000 0.576406 0.709173 0.584854 10.130514 12.054731 10.251848 0.000000e+00
1.927000e+12 1.917420 2.127575 0.000 1.000000 0.576379 0.709149 0.584828 10.131452 12.056050 10.252817 0.000000e+00
1.923000e+12 1.918034 2.128220 0.000 1.000000 0.576325 0.709102 0.584775 10.133327 12.058679 10.254754 0.000000e+00
1.921000e+12 1.918342 2.128544 0.000 1.000000 0.576298 0.709078 0.584749 10.134268 12.059995 10.255727 0.000000e+00
1.916000e+12 1.919113 2.129353 0.000 1.000000 0.576231 0.709019 0.584683 10.136623 12.063303 10.258162 0.000000e+00
1.914000e+12 1.919422 2.129678 0.000 1.000000 0.576204 0.708995 0.584657 10.137567 12.064623 10.259135 0.000000e+00
1.914000e+12 1.919422 2.129678 0.000 1.000000 0.576204 0.708995 0.584657 10.137567 12.064623 10.259135 0.000000e+00
1.914000e+12 1.919422 2.129678 0.000 1.000000 0.576204 0.708995 0.584657 10.137567 12.064623 10.259135 0.000000e+00
1.910000e+12 1.920041 2.130328 0.000 1.000000 0.576149 0.708948 0.584604 10.139457 12.067275 10.261088 0.000000e+00
1.906000e+12 1.920662 2.130979 0.000 1.000000 0.576095 0.708900 0.584551 10.141355 12.069943 10.263048 0.000000e+00
1.900000e+12 1.921595 2.131959 0.000 1.000000 0.576013 0.708829 0.584471 10.144203 12.073937 10.265991 0.000000e+00
1.896000e+12 1.922219 2.132614 0.000 1.000000 0.575959 0.708781 0.584418 10.146109 12.076611 10.267958 0.000000e+00
1.896000e+12 1.922219 2.132614 0.000 1.000000 0.575959 0.708781 0.584418 10.146109 12.076611 10.267958 0.000000e+00
1.896000e+12 1.922219 2.132614 0.000 1.000000 0.575959 0.708781 0.584418 10.146109 12.076611 10.267958 0.000000e+00
1.894000e+12 1.922532 2.132942 0.000 1.000000 0.575931 0.708757 0.584392 10.147065 12.077957 10.268948 0.000000e+00
1.894000e+12 1.922532 2.132942 0.000 1.000000 0.575931 0.708757 0.584392 10.147065 12.077957 10.268948 0.000000e+00
1.894000e+12 1.922532 2.132942 0.000 1.000000 0.575931 0.708757 0.584392 10.147065 12.077957 10.268948 0.000000e+00
1.894000e+12 1.922532 2.132942 0.000 1.000000 0.575931 0.708757 0.584392 10.147065 12.077957 10.268948 0.000000e+00
1.894000e+12 1.922532 2.132942 0.000 1.000000 0.575931 0.708757 0.584392 10.147065 12.077957 10.268948 0.000000e+00
1.892000e+12 1.922845 2.133270 0.000 1.000000 0.575904 0.708734 0.584365 10.148021 12.079302 10.269935 0.000000e+00
