# 0:Mvir[Msun/h] 1:sigma(M,0) 2:sigma(M_f,0)(f=0.50) 3:z 4:D(z) 5:D(z_f)_simfit 6:D(z_f)_eps(f=0.50) 7:D(z_f)_eps(f=0.16) 8:c_simfit 9:c_eps(f=0.50) 10:c_eps(f=0.16) 11:M_hm[Msun/h]
2.479000e+12 1.843610 2.050023 0.000 1.000000 0.563040 0.714901 0.591250 7.807598 9.295364 8.082865 0.000000e+00
2.475000e+12 1.844079 2.050516 0.000 1.000000 0.562997 0.714864 0.591208 7.808569 9.296789 8.083930 0.000000e+00
2.473000e+12 1.844314 2.050763 0.000 1.000000 0.562975 0.714845 0.591188 7.809055 9.297503 8.084463 0.000000e+00
2.473000e+12 1.844314 2.050763 0.000 1.000000 0.562975 0.714845 0.591188 7.809055 9.297503 8.084463 0.000000e+00
2.471000e+12 1.844548 2.051010 0.000 1.000000 0.562953 0.714826 0.591167 7.809539 9.298209 8.084991 0.000000e+00
2.471000e+12 1.844548 2.051010 0.000 1.000000 0.562953 0.714826 0.591167 7.809539 9.298209 8.084991 0.000000e+00
2.466000e+12 1.845137 2.051629 0.000 1.000000 0.562898 0.714780 0.591115 7.810758 9.300000 8.086327 0.000000e+00
2.466000e+12 1.845137 2.051629 0.000 1.000000 0.562898 0.714780 0.591115 7.810758 9.300000 8.086327 0.000000e+00
2.464000e+12 1.845372 2.051876 0.000 1.000000 0.562876 0.714762 0.591094 7.811244 9.300714 8.086860 0.000000e+00
2.462000e+12 1.845608 2.052124 0.000 1.000000 0.562854 0.714743 0.591073 7.811732 9.301431 8.087395 0.000000e+00
2.460000e+12 1.845844 2.052372 0.000 1.000000 0.562832 0.714724 0.591052 7.812221 9.302149 8.087929 0.000000e+00
2.458000e+12 1.846080 2.052621 0.000 1.000000 0.562810 0.714705 0.591031 7.812709 9.302861 8.088462 0.000000e+00
2.458000e+12 1.846080 2.052621 0.000 1.000000 0.562810 0.714705 0.591031 7.812709 9.302861 8.088462 0.000000e+00
2.454000e+12 1.846553 2.053118 0.000 1.000000 0.562766 0.714668 0.590989 7.813687 9.304299 8.089534 0.000000e+00
2.452000e+12 1.846790 2.053367 0.000 1.000000 0.562744 0.714649 0.590968 7.814178 9.305019 8.090072 0.000000e+00
2.444000e+12 1.847740 2.054366 0.000 1.000000 0.562656 0.714574 0.590884 7.816143 9.307903 8.092224 0.000000e+00
2.437000e+12 1.848573 2.055242 0.000 1.000000 0.562579 0.714508 0.590810 7.817866 9.310430 8.094110 0.000000e+00
2.437000e+12 1.848573 2.055242 0.000 1.000000 0.562579 0.714508 0.590810 7.817866 9.310430 8.094110 0.000000e+00
2.435000e+12 1.848812 2.055493 0.000 1.000000 0.562557 0.714490 0.590789 7.818360 9.311157 8.094652 0.000000e+00
2.435000e+12 1.848812 2.055493 0.000 1.000000 0.562557 0.714490 0.590789 7.818360 9.311157 8.094652 0.000000e+00
2.435000e+12 1.848812 2.055493 0.000 1.000000 0.562557 0.714490 0.590789 7.818360 9.311157 8.094652 0.000000e+00
2.429000e+12 1.849529 2.056247 0.000 1.000000 0.562490 0.714433 0.590726 7.819843 9.313333 8.096274 0.000000e+00
2.417000e+12 1.850969 2.057761 0.000 1.000000 0.562357 0.714319 0.590599 7.822820 9.317702 8.099534 0.000000e+00
2.417000e+12 1.850969 2.057761 0.000 1.000000 0.562357 0.714319 0.590599 7.822820 9.317702 8.099534 0.000000e+00
2.413000e+12 1.851451 2.058267 0.000 1.000000 0.562312 0.714282 0.590556 7.823817 9.319169 8.100624 0.000000e+00
2.413000e+12 1.851451 2.058267 0.000 1.000000 0.562312 0.714282 0.590556 7.823817 9.319169 8.100624 0.000000e+00
2.408000e+12 1.852054 2.058902 0.000 1.000000 0.562256 0.714234 0.590503 7.825063 9.320993 8.101989 0.000000e+00
2.408000e+12 1.852054 2.058902 0.000 1.000000 0.562256 0.714234 0.590503 7.825063 9.320993 8.101989 0.000000e+00
2.404000e+12 1.852538 2.059410 0.000 1.000000 0.562212 0.714196 0.590460 7.826064 9.322465 8.103083 0.000000e+00
2.404000e+12 1.852538 2.059410 0.000 1.000000 0.562212 0.714196 0.590460 7.826064 9.322465 8.103083 0.000000e+00
2.400000e+12 1.853022 2.059920 0.000 1.000000 0.562167 0.714157 0.590417 7.827064 9.323927 8.104177 0.000000e+00
2.400000e+12 1.853022 2.059920 0.000 1.000000 0.562167 0.714157 0.590417 7.827064 9.323927 8.104177 0.000000e+00
2.398000e+12 1.853265 2.060175 0.000 1.000000 0.562144 0.714138 0.590396 7.827566 9.324667 8.104729 0.000000e+00
2.398000e+12 1.853265 2.060175 0.000 1.000000 0.562144 0.714138 0.590396 7.827566 9.324667 8.104729 0.000000e+00
2.398000e+12 1.853265 2.060175 0.000 1.000000 0.562144 0.714138 0.590396 7.827566 9.324667 8.104729 0.000000e+00
2.394000e+12 1.853751 2.060685 0.000 1.000000 0.562100 0.714100 0.590353 7.828571 9.326146 8.105828 0.000000e+00
2.392000e+12 1.853994 2.060941 0.000 1.000000 0.562077 0.714081 0.590332 7.829073 9.326880 8.106378 0.000000e+00
2.388000e+12 1.854481 2.061453 0.000 1.000000 0.562032 0.714043 0.590289 7.830079 9.328357 8.107479 0.000000e+00
2.388000e+12 1.854481 2.061453 0.000 1.000000 0.562032 0.714043 0.590289 7.830079 9.328357 8.107479 0.000000e+00
2.386000e+12 1.854725 2.061710 0.000 1.000000 0.562010 0.714023 0.590267 7.830584 9.329094 8.108031 0.000000e+00
2.384000e+12 1.854969 2.061966 0.000 1.000000 0.561987 0.714004 0.590246 7.831088 9.329837 8.108583 0.000000e+00
2.382000e+12 1.855214 2.062223 0.000 1.000000 0.561964 0.713985 0.590224 7.831595 9.330582 8.109137 0.000000e+00
2.379000e+12 1.855580 2.062609 0.000 1.000000 0.561931 0.713956 0.590192 7.832350 9.331686 8.109963 0.000000e+00
2.379000e+12 1.855580 2.062609 0.000 1.000000 0.561931 0.713956 0.590192 7.832350 9.331686 8.109963 0.000000e+00
2.375000e+12 1.856070 2.063124 0.000 1.000000 0.561885 0.713917 0.590149 7.833362 9.333172 8.111071 0.000000e+00
2.373000e+12 1.856316 2.063382 0.000 1.000000 0.561863 0.713898 0.590127 7.833871 9.333921 8.111628 0.000000e+00
2.369000e+12 1.856807 2.063899 0.000 1.000000 0.561817 0.713859 0.590084 7.834885 9.335405 8.112737 0.000000e+00
2.369000e+12 1.856807 2.063899 0.000 1.000000 0.561817 0.713859 0.590084 7.834885 9.335405 8.112737 0.000000e+00
2.369000e+12 1.856807 2.063899 0.000 1.000000 0.561817 0.713859 0.590084 7.834885 9.335405 8.112737 0.000000e+00
2.365000e+12 1.857299 2.064416 0.000 1.000000 0.561772 0.713820 0.590041 7.835901 9.336898 8.113850 0.000000e+00
2.365000e+12 1.857299 2.064416 0.000 1.000000 0.561772 0.713820 0.590041 7.835901 9.336898 8.113850 0.000000e+00
2.363000e+12 1.857546 2.064675 0.000 1.000000 0.561749 0.713801 0.590019 7.836412 9.337650 8.114410 0.000000e+00
2.353000e+12 1.858781 2.065974 0.000 1.000000 0.561636 0.713704 0.589910 7.838962 9.341389 8.117198 0.000000e+00
2.351000e+12 1.859029 2.066234 0.000 1.000000 0.561613 0.713685 0.589888 7.839475 9.342144 8.117760 0.000000e+00
2.351000e+12 1.859029 2.066234 0.000 1.000000 0.561613 0.713685 0.589888 7.839475 9.342144 8.117760 0.000000e+00
2.351000e+12 1.859029 2.066234 0.000 1.000000 0.561613 0.713685 0.589888 7.839475 9.342144 8.117760 0.000000e+00
2.349000e+12 1.859277 2.066495 0.000 1.000000 0.561590 0.713665 0.589866 7.839987 9.342894 8.118319 0.000000e+00
2.349000e+12 1.859277 2.066495 0.000 1.000000 0.561590 0.713665 0.589866 7.839987 9.342894 8.118319 0.000000e+00
2.346000e+12 1.859650 2.066887 0.000 1.000000 0.561556 0.713636 0.589834 7.840758 9.344024 8.119164 0.000000e+00
2.340000e+12 1.860396 2.067671 0.000 1.000000 0.561487 0.713577 0.589768 7.842298 9.346286 8.120848 0.000000e+00
2.338000e+12 1.860646 2.067933 0.000 1.000000 0.561464 0.713558 0.589746 7.842815 9.347047 8.121415 0.000000e+00
2.338000e+12 1.860646 2.067933 0.000 1.000000 0.561464 0.713558 0.589746 7.842815 9.347047 8.121415 0.000000e+00
2.338000e+12 1.860646 2.067933 0.000 1.000000 0.561464 0.713558 0.589746 7.842815 9.347047 8.121415 0.000000e+00
2.336000e+12 1.860895 2.068196 0.000 1.000000 0.561441 0.713538 0.589724 7.843328 9.347795 8.121976 0.000000e+00
2.336000e+12 1.860895 2.068196 0.000 1.000000 0.561441 0.713538 0.589724 7.843328 9.347795 8.121976 0.000000e+00
2.332000e+12 1.861395 2.068721 0.000 1.000000 0.561395 0.713499 0.589680 7.844361 9.349313 8.123104 0.000000e+00
2.332000e+12 1.861395 2.068721 0.000 1.000000 0.561395 0.713499 0.589680 7.844361 9.349313 8.123104 0.000000e+00
2.330000e+12 1.861645 2.068984 0.000 1.000000 0.561372 0.713479 0.589658 7.844877 9.350069 8.123668 0.000000e+00
2.328000e+12 1.861895 2.069247 0.000 1.000000 0.561349 0.713459 0.589636 7.845393 9.350825 8.124232 0.000000e+00
2.322000e+12 1.862648 2.070038 0.000 1.000000 0.561280 0.713400 0.589570 7.846947 9.353108 8.125934 0.000000e+00
2.320000e+12 1.862899 2.070303 0.000 1.000000 0.561257 0.713380 0.589548 7.847465 9.353862 8.126500 0.000000e+00
2.320000e+12 1.862899 2.070303 0.000 1.000000 0.561257 0.713380 0.589548 7.847465 9.353862 8.126500 0.000000e+00
2.320000e+12 1.862899 2.070303 0.000 1.000000 0.561257 0.713380 0.589548 7.847465 9.353862 8.126500 0.000000e+00
2.315000e+12 1.863529 2.070964 0.000 1.000000 0.561199 0.713331 0.589493 7.848766 9.355776 8.127924 0.000000e+00
2.315000e+12 1.863529 2.070964 0.000 1.000000 0.561199 0.713331 0.589493 7.848766 9.355776 8.127924 0.000000e+00
2.313000e+12 1.863781 2.071229 0.000 1.000000 0.561176 0.713311 0.589471 7.849286 9.356539 8.128492 0.000000e+00
2.313000e+12 1.863781 2.071229 0.000 1.000000 0.561176 0.713311 0.589471 7.849286 9.356539 8.128492 0.000000e+00
2.311000e+12 1.864034 2.071495 0.000 1.000000 0.561153 0.713292 0.589449 7.849809 9.357305 8.129064 0.000000e+00
2.311000e+12 1.864034 2.071495 0.000 1.000000 0.561153 0.713292 0.589449 7.849809 9.357305 8.129064 0.000000e+00
2.307000e+12 1.864539 2.072026 0.000 1.000000 0.561107 0.713252 0.589404 7.850850 9.358833 8.130204 0.000000e+00
2.307000e+12 1.864539 2.072026 0.000 1.000000 0.561107 0.713252 0.589404 7.850850 9.358833 8.130204 0.000000e+00
2.303000e+12 1.865046 2.072558 0.000 1.000000 0.561060 0.713212 0.589360 7.851897 9.360372 8.131348 0.000000e+00
2.297000e+12 1.865807 2.073359 0.000 1.000000 0.560990 0.713152 0.589293 7.853467 9.362670 8.133064 0.000000e+00
2.295000e+12 1.866061 2.073626 0.000 1.000000 0.560967 0.713132 0.589271 7.853991 9.363439 8.133636 0.000000e+00
2.284000e+12 1.867464 2.075100 0.000 1.000000 0.560839 0.713023 0.589148 7.856885 9.367689 8.136801 0.000000e+00
2.282000e+12 1.867720 2.075369 0.000 1.000000 0.560815 0.713003 0.589126 7.857414 9.368464 8.137380 0.000000e+00
2.278000e+12 1.868233 2.075908 0.000 1.000000 0.560768 0.712962 0.589081 7.858472 9.370017 8.138537 0.000000e+00
2.278000e+12 1.868233 2.075908 0.000 1.000000 0.560768 0.712962 0.589081 7.858472 9.370017 8.138537 0.000000e+00
2.276000e+12 1.868489 2.076178 0.000 1.000000 0.560745 0.712942 0.589058 7.859000 9.370787 8.139113 0.000000e+00
2.274000e+12 1.868746 2.076448 0.000 1.000000 0.560721 0.712922 0.589036 7.859530 9.371565 8.139694 0.000000e+00
2.274000e+12 1.868746 2.076448 0.000 1.000000 0.560721 0.712922 0.589036 7.859530 9.371565 8.139694 0.000000e+00
2.272000e+12 1.869003 2.076718 0.000 1.000000 0.560698 0.712902 0.589013 7.860060 9.372343 8.140272 0.000000e+00
2.266000e+12 1.869776 2.077530 0.000 1.000000 0.560627 0.712841 0.588946 7.861655 9.374684 8.142017 0.000000e+00
2.266000e+12 1.869776 2.077530 0.000 1.000000 0.560627 0.712841 0.588946 7.861655 9.374684 8.142017 0.000000e+00
2.266000e+12 1.869776 2.077530 0.000 1.000000 0.560627 0.712841 0.588946 7.861655 9.374684 8.142017 0.000000e+00
2.264000e+12 1.870034 2.077801 0.000 1.000000 0.560604 0.712821 0.588923 7.862187 9.375465 8.142598 0.000000e+00
2.262000e+12 1.870292 2.078072 0.000 1.000000 0.560580 0.712801 0.588900 7.862718 9.376246 8.143179 0.000000e+00
2.262000e+12 1.870292 2.078072 0.000 1.000000 0.560580 0.712801 0.588900 7.862718 9.376246 8.143179 0.000000e+00
2.260000e+12 1.870551 2.078344 0.000 1.000000 0.560557 0.712781 0.588878 7.863253 9.377031 8.143765 0.000000e+00
2.257000e+12 1.870939 2.078752 0.000 1.000000 0.560521 0.712751 0.588844 7.864053 9.378203 8.144638 0.000000e+00
2.256000e+12 1.871069 2.078888 0.000 1.000000 0.560509 0.712741 0.588833 7.864321 9.378600 8.144934 0.000000e+00
2.253000e+12 1.871458 2.079297 0.000 1.000000 0.560474 0.712710 0.588799 7.865123 9.379775 8.145810 0.000000e+00
2.251000e+12 1.871717 2.079570 0.000 1.000000 0.560450 0.712690 0.588776 7.865657 9.380555 8.146390 0.000000e+00
2.249000e+12 1.871977 2.079843 0.000 1.000000 0.560427 0.712669 0.588753 7.866193 9.381342 8.146976 0.000000e+00
2.249000e+12 1.871977 2.079843 0.000 1.000000 0.560427 0.712669 0.588753 7.866193 9.381342 8.146976 0.000000e+00
2.247000e+12 1.872237 2.080117 0.000 1.000000 0.560403 0.712649 0.588730 7.866729 9.382124 8.147562 0.000000e+00
2.247000e+12 1.872237 2.080117 0.000 1.000000 0.560403 0.712649 0.588730 7.866729 9.382124 8.147562 0.000000e+00
2.243000e+12 1.872758 2.080664 0.000 1.000000 0.560355 0.712608 0.588685 7.867803 9.383703 8.148738 0.000000e+00
2.243000e+12 1.872758 2.080664 0.000 1.000000 0.560355 0.712608 0.588685 7.867803 9.383703 8.148738 0.000000e+00
2.241000e+12 1.873019 2.080938 0.000 1.000000 0.560332 0.712588 0.588662 7.868341 9.384493 8.149326 0.000000e+00
2.233000e+12 1.874065 2.082038 0.000 1.000000 0.560236 0.712506 0.588571 7.870497 9.387652 8.151681 0.000000e+00
2.233000e+12 1.874065 2.082038 0.000 1.000000 0.560236 0.712506 0.588571 7.870497 9.387652 8.151681 0.000000e+00
2.233000e+12 1.874065 2.082038 0.000 1.000000 0.560236 0.712506 0.588571 7.870497 9.387652 8.151681 0.000000e+00
2.224000e+12 1.875247 2.083279 0.000 1.000000 0.560129 0.712414 0.588468 7.872933 9.391231 8.154345 0.000000e+00
2.222000e+12 1.875510 2.083556 0.000 1.000000 0.560105 0.712393 0.588445 7.873475 9.392023 8.154935 0.000000e+00
2.222000e+12 1.875510 2.083556 0.000 1.000000 0.560105 0.712393 0.588445 7.873475 9.392023 8.154935 0.000000e+00
2.218000e+12 1.876038 2.084110 0.000 1.000000 0.560057 0.712352 0.588399 7.874564 9.393623 8.156126 0.000000e+00
2.218000e+12 1.876038 2.084110 0.000 1.000000 0.560057 0.712352 0.588399 7.874564 9.393623 8.156126 0.000000e+00
2.218000e+12 1.876038 2.084110 0.000 1.000000 0.560057 0.712352 0.588399 7.874564 9.393623 8.156126 0.000000e+00
2.216000e+12 1.876302 2.084388 0.000 1.000000 0.560033 0.712331 0.588376 7.875108 9.394418 8.156721 0.000000e+00
2.214000e+12 1.876566 2.084665 0.000 1.000000 0.560009 0.712311 0.588353 7.875651 9.395218 8.157314 0.000000e+00
2.214000e+12 1.876566 2.084665 0.000 1.000000 0.560009 0.712311 0.588353 7.875651 9.395218 8.157314 0.000000e+00
2.212000e+12 1.876831 2.084943 0.000 1.000000 0.559985 0.712290 0.588330 7.876198 9.396021 8.157912 0.000000e+00
2.210000e+12 1.877096 2.085222 0.000 1.000000 0.559961 0.712270 0.588307 7.876744 9.396820 8.158510 0.000000e+00
2.208000e+12 1.877361 2.085500 0.000 1.000000 0.559937 0.712249 0.588283 7.877290 9.397623 8.159105 0.000000e+00
2.208000e+12 1.877361 2.085500 0.000 1.000000 0.559937 0.712249 0.588283 7.877290 9.397623 8.159105 0.000000e+00
2.206000e+12 1.877626 2.085779 0.000 1.000000 0.559913 0.712228 0.588260 7.877835 9.398421 8.159700 0.000000e+00
2.202000e+12 1.878157 2.086337 0.000 1.000000 0.559864 0.712187 0.588214 7.878929 9.400025 8.160896 0.000000e+00
2.200000e+12 1.878424 2.086617 0.000 1.000000 0.559840 0.712166 0.588191 7.879480 9.400835 8.161498 0.000000e+00
2.196000e+12 1.878957 2.087177 0.000 1.000000 0.559792 0.712125 0.588145 7.880578 9.402445 8.162698 0.000000e+00
2.196000e+12 1.878957 2.087177 0.000 1.000000 0.559792 0.712125 0.588145 7.880578 9.402445 8.162698 0.000000e+00
2.189000e+12 1.879892 2.088160 0.000 1.000000 0.559707 0.712051 0.588063 7.882503 9.405267 8.164801 0.000000e+00
2.189000e+12 1.879892 2.088160 0.000 1.000000 0.559707 0.712051 0.588063 7.882503 9.405267 8.164801 0.000000e+00
2.189000e+12 1.879892 2.088160 0.000 1.000000 0.559707 0.712051 0.588063 7.882503 9.405267 8.164801 0.000000e+00
2.185000e+12 1.880428 2.088723 0.000 1.000000 0.559658 0.712010 0.588016 7.883607 9.406887 8.166008 0.000000e+00
2.185000e+12 1.880428 2.088723 0.000 1.000000 0.559658 0.712010 0.588016 7.883607 9.406887 8.166008 0.000000e+00
2.183000e+12 1.880696 2.089005 0.000 1.000000 0.559634 0.711989 0.587993 7.884159 9.407694 8.166608 0.000000e+00
2.183000e+12 1.880696 2.089005 0.000 1.000000 0.559634 0.711989 0.587993 7.884159 9.407694 8.166608 0.000000e+00
2.181000e+12 1.880965 2.089287 0.000 1.000000 0.559610 0.711968 0.587970 7.884713 9.408510 8.167216 0.000000e+00
2.181000e+12 1.880965 2.089287 0.000 1.000000 0.559610 0.711968 0.587970 7.884713 9.408510 8.167216 0.000000e+00
2.181000e+12 1.880965 2.089287 0.000 1.000000 0.559610 0.711968 0.587970 7.884713 9.408510 8.167216 0.000000e+00
2.177000e+12 1.881503 2.089853 0.000 1.000000 0.559561 0.711926 0.587923 7.885821 9.410131 8.168426 0.000000e+00
2.175000e+12 1.881772 2.090136 0.000 1.000000 0.559537 0.711905 0.587899 7.886374 9.410942 8.169030 0.000000e+00
2.173000e+12 1.882042 2.090419 0.000 1.000000 0.559512 0.711884 0.587876 7.886931 9.411761 8.169638 0.000000e+00
2.173000e+12 1.882042 2.090419 0.000 1.000000 0.559512 0.711884 0.587876 7.886931 9.411761 8.169638 0.000000e+00
2.171000e+12 1.882312 2.090703 0.000 1.000000 0.559488 0.711863 0.587853 7.887487 9.412574 8.170245 0.000000e+00
2.169000e+12 1.882582 2.090986 0.000 1.000000 0.559463 0.711842 0.587829 7.888042 9.413393 8.170852 0.000000e+00
2.169000e+12 1.882582 2.090986 0.000 1.000000 0.559463 0.711842 0.587829 7.888042 9.413393 8.170852 0.000000e+00
2.167000e+12 1.882853 2.091271 0.000 1.000000 0.559439 0.711821 0.587806 7.888601 9.414210 8.171462 0.000000e+00
2.160000e+12 1.883801 2.092267 0.000 1.000000 0.559353 0.711747 0.587723 7.890552 9.417072 8.173591 0.000000e+00
2.160000e+12 1.883801 2.092267 0.000 1.000000 0.559353 0.711747 0.587723 7.890552 9.417072 8.173591 0.000000e+00
2.160000e+12 1.883801 2.092267 0.000 1.000000 0.559353 0.711747 0.587723 7.890552 9.417072 8.173591 0.000000e+00
2.156000e+12 1.884345 2.092839 0.000 1.000000 0.559304 0.711704 0.587676 7.891672 9.418712 8.174815 0.000000e+00
2.146000e+12 1.885709 2.094272 0.000 1.000000 0.559181 0.711598 0.587558 7.894479 9.422830 8.177883 0.000000e+00
2.146000e+12 1.885709 2.094272 0.000 1.000000 0.559181 0.711598 0.587558 7.894479 9.422830 8.177883 0.000000e+00
2.144000e+12 1.885983 2.094559 0.000 1.000000 0.559156 0.711577 0.587534 7.895044 9.423661 8.178500 0.000000e+00
2.142000e+12 1.886256 2.094847 0.000 1.000000 0.559131 0.711556 0.587510 7.895605 9.424479 8.179109 0.000000e+00
2.142000e+12 1.886256 2.094847 0.000 1.000000 0.559131 0.711556 0.587510 7.895605 9.424479 8.179109 0.000000e+00
2.136000e+12 1.887080 2.095712 0.000 1.000000 0.559057 0.711492 0.587439 7.897301 9.426969 8.180963 0.000000e+00
2.133000e+12 1.887492 2.096145 0.000 1.000000 0.559020 0.711460 0.587403 7.898148 9.428211 8.181887 0.000000e+00
2.131000e+12 1.887768 2.096434 0.000 1.000000 0.558995 0.711439 0.587379 7.898716 9.429049 8.182508 0.000000e+00
2.129000e+12 1.888043 2.096724 0.000 1.000000 0.558970 0.711417 0.587355 7.899282 9.429873 8.183125 0.000000e+00
2.129000e+12 1.888043 2.096724 0.000 1.000000 0.558970 0.711417 0.587355 7.899282 9.429873 8.183125 0.000000e+00
2.127000e+12 1.888319 2.097014 0.000 1.000000 0.558945 0.711395 0.587331 7.899850 9.430705 8.183744 0.000000e+00
2.125000e+12 1.888595 2.097304 0.000 1.000000 0.558921 0.711374 0.587307 7.900417 9.431538 8.184364 0.000000e+00
2.125000e+12 1.888595 2.097304 0.000 1.000000 0.558921 0.711374 0.587307 7.900417 9.431538 8.184364 0.000000e+00
2.121000e+12 1.889149 2.097885 0.000 1.000000 0.558871 0.711332 0.587259 7.901557 9.433214 8.185612 0.000000e+00
2.119000e+12 1.889426 2.098176 0.000 1.000000 0.558846 0.711310 0.587235 7.902127 9.434050 8.186234 0.000000e+00
2.117000e+12 1.889703 2.098468 0.000 1.000000 0.558821 0.711288 0.587211 7.902697 9.434880 8.186853 0.000000e+00
2.117000e+12 1.889703 2.098468 0.000 1.000000 0.558821 0.711288 0.587211 7.902697 9.434880 8.186853 0.000000e+00
2.115000e+12 1.889981 2.098759 0.000 1.000000 0.558796 0.711267 0.587187 7.903269 9.435724 8.187479 0.000000e+00
2.113000e+12 1.890259 2.099051 0.000 1.000000 0.558771 0.711245 0.587163 7.903841 9.436563 8.188104 0.000000e+00
2.111000e+12 1.890537 2.099343 0.000 1.000000 0.558746 0.711224 0.587139 7.904412 9.437401 8.188728 0.000000e+00
2.107000e+12 1.891094 2.099929 0.000 1.000000 0.558696 0.711180 0.587091 7.905558 9.439076 8.189978 0.000000e+00
2.107000e+12 1.891094 2.099929 0.000 1.000000 0.558696 0.711180 0.587091 7.905558 9.439076 8.189978 0.000000e+00
2.105000e+12 1.891373 2.100222 0.000 1.000000 0.558671 0.711159 0.587067 7.906131 9.439918 8.190605 0.000000e+00
2.105000e+12 1.891373 2.100222 0.000 1.000000 0.558671 0.711159 0.587067 7.906131 9.439918 8.190605 0.000000e+00
2.102000e+12 1.891792 2.100662 0.000 1.000000 0.558633 0.711126 0.587030 7.906993 9.441183 8.191543 0.000000e+00
2.096000e+12 1.892632 2.101545 0.000 1.000000 0.558557 0.711061 0.586958 7.908720 9.443712 8.193430 0.000000e+00
2.096000e+12 1.892632 2.101545 0.000 1.000000 0.558557 0.711061 0.586958 7.908720 9.443712 8.193430 0.000000e+00
2.094000e+12 1.892913 2.101840 0.000 1.000000 0.558532 0.711039 0.586934 7.909298 9.444560 8.194061 0.000000e+00
2.094000e+12 1.892913 2.101840 0.000 1.000000 0.558532 0.711039 0.586934 7.909298 9.444560 8.194061 0.000000e+00
2.094000e+12 1.892913 2.101840 0.000 1.000000 0.558532 0.711039 0.586934 7.909298 9.444560 8.194061 0.000000e+00
2.088000e+12 1.893757 2.102726 0.000 1.000000 0.558457 0.710974 0.586861 7.911034 9.447107 8.195955 0.000000e+00
2.086000e+12 1.894038 2.103022 0.000 1.000000 0.558431 0.710952 0.586836 7.911611 9.447950 8.196583 0.000000e+00
2.086000e+12 1.894038 2.103022 0.000 1.000000 0.558431 0.710952 0.586836 7.911611 9.447950 8.196583 0.000000e+00
2.082000e+12 1.894603 2.103614 0.000 1.000000 0.558381 0.710909 0.586787 7.912773 9.449661 8.197853 0.000000e+00
2.082000e+12 1.894603 2.103614 0.000 1.000000 0.558381 0.710909 0.586787 7.912773 9.449661 8.197853 0.000000e+00
2.080000e+12 1.894885 2.103911 0.000 1.000000 0.558355 0.710886 0.586763 7.913352 9.450507 8.198484 0.000000e+00
2.078000e+12 1.895168 2.104209 0.000 1.000000 0.558330 0.710864 0.586738 7.913934 9.451356 8.199118 0.000000e+00
2.076000e+12 1.895452 2.104506 0.000 1.000000 0.558305 0.710843 0.586714 7.914518 9.452219 8.199759 0.000000e+00
2.076000e+12 1.895452 2.104506 0.000 1.000000 0.558305 0.710843 0.586714 7.914518 9.452219 8.199759 0.000000e+00
2.074000e+12 1.895735 2.104804 0.000 1.000000 0.558279 0.710820 0.586690 7.915099 9.453068 8.200393 0.000000e+00
2.074000e+12 1.895735 2.104804 0.000 1.000000 0.558279 0.710820 0.586690 7.915099 9.453068 8.200393 0.000000e+00
2.072000e+12 1.896019 2.105102 0.000 1.000000 0.558254 0.710799 0.586665 7.915683 9.453925 8.201029 0.000000e+00
2.072000e+12 1.896019 2.105102 0.000 1.000000 0.558254 0.710799 0.586665 7.915683 9.453925 8.201029 0.000000e+00
2.069000e+12 1.896445 2.105550 0.000 1.000000 0.558216 0.710765 0.586628 7.916559 9.455206 8.201984 0.000000e+00
2.069000e+12 1.896445 2.105550 0.000 1.000000 0.558216 0.710765 0.586628 7.916559 9.455206 8.201984 0.000000e+00
2.067000e+12 1.896730 2.105849 0.000 1.000000 0.558190 0.710743 0.586604 7.917145 9.456066 8.202625 0.000000e+00
2.067000e+12 1.896730 2.105849 0.000 1.000000 0.558190 0.710743 0.586604 7.917145 9.456066 8.202625 0.000000e+00
2.067000e+12 1.896730 2.105849 0.000 1.000000 0.558190 0.710743 0.586604 7.917145 9.456066 8.202625 0.000000e+00
2.065000e+12 1.897015 2.106148 0.000 1.000000 0.558165 0.710722 0.586579 7.917731 9.456927 8.203263 0.000000e+00
2.063000e+12 1.897300 2.106447 0.000 1.000000 0.558139 0.710700 0.586555 7.918316 9.457788 8.203902 0.000000e+00
2.063000e+12 1.897300 2.106447 0.000 1.000000 0.558139 0.710700 0.586555 7.918316 9.457788 8.203902 0.000000e+00
2.061000e+12 1.897585 2.106747 0.000 1.000000 0.558113 0.710677 0.586530 7.918901 9.458643 8.204540 0.000000e+00
2.057000e+12 1.898157 2.107348 0.000 1.000000 0.558062 0.710633 0.586481 7.920077 9.460365 8.205824 0.000000e+00
2.053000e+12 1.898730 2.107949 0.000 1.000000 0.558011 0.710589 0.586431 7.921254 9.462095 8.207108 0.000000e+00
2.047000e+12 1.899592 2.108854 0.000 1.000000 0.557934 0.710523 0.586357 7.923025 9.464694 8.209040 0.000000e+00
2.045000e+12 1.899880 2.109157 0.000 1.000000 0.557908 0.710500 0.586332 7.923617 9.465558 8.209686 0.000000e+00
2.045000e+12 1.899880 2.109157 0.000 1.000000 0.557908 0.710500 0.586332 7.923617 9.465558 8.209686 0.000000e+00
2.045000e+12 1.899880 2.109157 0.000 1.000000 0.557908 0.710500 0.586332 7.923617 9.465558 8.209686 0.000000e+00
2.045000e+12 1.899880 2.109157 0.000 1.000000 0.557908 0.710500 0.586332 7.923617 9.465558 8.209686 0.000000e+00
